1000,0.84453,-0.3771,-0.38021
1000,-0.84393,0.49848,0.19825
1000,-0.88478,-0.44088,-0.15096
1000,-0.87303,0.21271,-0.43883
1000,-0.86006,-0.15431,0.4863
1000,0.2765,0.7621,-0.58545
1000,-0.22822,0.94159,0.24762
1000,-0.40655,0.81445,-0.41398
1000,0.45347,0.88793,0.07717
1000,-0.30363,-0.92409,-0.2321
1000,0.25563,-0.77946,0.57193
1000,0.38802,-0.91643,-0.098
1000,-0.43665,-0.78629,0.43713
1000,0.40241,0.08305,-0.91168
1000,-0.45863,-0.42044,-0.78287
1000,0.22664,-0.59595,-0.77038
1000,-0.28363,0.25929,-0.92321
1000,0.44399,-0.11179,0.88903
1000,-0.38676,0.44863,0.8057
1000,0.30657,0.5778,0.75642
1000,-0.25052,-0.24102,0.93763
1000,0.99905,-0.03764,-0.02176
1000,-0.00332,0.56041,-0.82821
1000,0.04266,0.8334,0.55102
1000,0.02782,0.98132,-0.19034
1000,0.68503,-0.1657,-0.70942
1000,0.73108,0.11828,0.67196
1000,-0.0328,-0.19828,-0.9796
1000,0.72447,0.67241,-0.15166
1000,0.6853,-0.71906,0.11535
1200,0.86852,0.33757,-0.36293
1200,0.86218,-0.3951,0.31709
1200,0.88668,0.31825,0.33544
1200,0.8446,-0.37605,-0.38109
1200,-0.84405,0.49803,0.19887
1200,-0.88501,-0.44029,-0.15133
1200,-0.87278,0.21181,-0.43977
1200,-0.85997,-0.15408,0.48653
1200,0.27651,0.76137,-0.58639
1200,-0.22818,0.94153,0.24791
1200,-0.40674,0.81412,-0.41446
1200,0.45339,0.88795,0.07731
1200,-0.30343,-0.92391,-0.23305
1200,0.25629,-0.77908,0.57215
1200,0.38837,-0.91617,-0.09895
1200,-0.43676,-0.78595,0.43764
1200,0.40244,0.08224,-0.91174
1200,-0.45873,-0.41948,-0.78333
1200,0.22647,-0.59542,-0.77084
1200,-0.2839,0.25897,-0.92322
1200,0.44408,-0.11093,0.88909
1200,-0.3865,0.44815,0.80609
1200,0.30609,0.57752,0.75682
1200,-0.24997,-0.24092,0.9378
1200,0.99906,-0.03695,-0.02258
1200,-0.00334,0.56,-0.82849
1200,0.04266,0.8334,0.55103
1200,0.02782,0.98132,-0.19033
1200,0.68475,-0.16493,-0.70987
1200,0.73083,0.11751,0.67237
1200,-0.03281,-0.19844,-0.97956
1200,0.72473,0.67194,-0.15253
1200,0.68553,-0.71893,0.11483
1400,0.86871,0.33674,-0.36325
1400,0.86217,-0.39466,0.31765
1400,0.88657,0.31782,0.33613
1400,0.8444,-0.37591,-0.38167
1400,-0.84407,0.49817,0.1984
1400,-0.88515,-0.44004,-0.15127
1400,-0.87272,0.21214,-0.43972
1400,-0.85996,-0.15392,0.4866
1400,0.27631,0.76118,-0.58674
1400,-0.22817,0.94138,0.24847
1400,-0.40673,0.81389,-0.41492
1400,0.45345,0.88787,0.07787
1400,-0.30375,-0.92368,-0.23358
1400,0.25632,-0.77873,0.5726
1400,0.38826,-0.91618,-0.09935
1400,-0.4367,-0.78562,0.43828
1400,0.40195,0.08209,-0.91198
1400,-0.45853,-0.41976,-0.78329
1400,0.22679,-0.59512,-0.77098
1400,-0.2833,0.25868,-0.92349
